Date,Joueurs,Mise,P-R1,W-R1,P-R2,W-R2,P-R3,W-R3,P-R4,W-R4,P-R5,W-R5,P-R6,W-R6,fichier,grilles,jour,an,pool1,pool2,pool3,pool4,pool5,pool6,payout,mois,z3,z4,z5
2024-10-07,102392.0,484590.0,0.0,0.0,0.0,0.0,39.0,43.5,490.0,38.4,5945.0,5.5,34104.0,2.5,2024,193836,0,2024,0.0,0.0,1696.5,18816.0,32697.5,85260.0,138470.0,10,8.941422453152933,3.1588977457444103,-1.2907941422498102
2024-10-10,97422.0,473617.5,0.0,0.0,0.0,0.0,5.0,115.6,397.0,40.5,5851.0,5.1,34235.0,2.5,2024,189447,3,2024,0.0,0.0,578.0,16078.5,29840.1,85587.5,132084.1,10,-1.5974095315517174,-0.9004411015926576,-0.7392510570110186
2024-10-14,101169.0,485245.0,0.0,0.0,0.0,0.0,11.0,105.0,419.0,37.5,6138.0,5.0,35782.0,2.5,2024,194098,0,2024,0.0,0.0,1155.0,15712.5,30690.0,89455.0,137012.5,10,0.21302852281855805,-0.31676161324851004,1.1239014527659337
2024-10-17,90446.0,446412.5,0.0,0.0,0.0,0.0,13.0,97.1,342.0,43.6,5277.0,5.8,31049.0,2.5,2024,178565,3,2024,0.0,0.0,1262.3,14911.2,30606.6,77622.5,124402.6,10,1.1393208960058405,-2.503219520047789,-3.957089937255359
2024-10-21,86059.0,429052.5,0.0,0.0,0.0,0.0,6.0,137.1,358.0,47.5,5125.0,5.7,30978.0,2.5,2024,171621,0,2024,0.0,0.0,822.5999999999999,17005.0,29212.5,77445.0,124485.1,10,-1.0334958163481447,-0.941895338608451,-3.1403640976141336
2024-10-24,86730.0,434432.5,0.0,0.0,0.0,0.0,8.0,103.1,353.0,38.3,5463.0,4.9,32420.0,2.5,2024,173773,3,2024,0.0,0.0,824.8,13519.9,26768.7,81050.0,122163.4,10,-0.40658615205310566,-1.4344754896663874,0.6181901348980053
2024-10-28,85223.0,424620.0,0.0,0.0,0.0,0.0,7.0,48.1,424.0,22.6,5915.0,3.4,32845.0,2.5,2024,169848,0,2024,0.0,0.0,336.7,9582.400000000001,20111.0,82112.5,112142.6,10,-0.674668423512435,2.6788832657718262,8.644127570106008
2024-10-31,91812.0,468477.5,0.0,0.0,0.0,0.0,12.0,81.9,480.0,35.3,6312.0,4.8,34672.0,2.5,2024,187391,3,2024,0.0,0.0,982.8000000000001,16944.0,30297.6,86680.0,134904.4,10,0.6466435126327972,3.416725448217081,6.236038594648702
2024-11-04,72834.0,371572.5,0.0,0.0,0.0,0.0,3.0,202.1,282.0,65.0,4013.0,7.6,23916.0,2.5,2024,148629,0,2024,0.0,0.0,606.3,18330.0,30498.8,59790.0,109225.1,11,-1.7432035354324462,-2.4315418413218475,-9.271268244555891
2024-11-07,80027.0,418557.5,0.0,0.0,0.0,0.0,17.0,113.3,337.0,44.1,4797.0,5.6,29112.0,2.5,2024,167423,3,2024,0.0,0.0,1926.1,14861.7,26863.199999999997,72780.0,116431.0,11,2.716124788551781,-1.5700449842023698,-5.951128373732346
2024-11-11,82603.0,413647.5,0.0,0.0,0.0,0.0,4.0,119.6,344.0,40.2,5096.0,5.1,30489.0,2.5,2024,165459,0,2024,0.0,0.0,478.4,13828.800000000001,25989.6,76222.5,116519.3,11,-1.6165823651322797,-0.9850747084401089,-0.8908661957959536
2024-11-14,86628.0,441105.0,0.0,0.0,0.0,0.0,8.0,166.9,308.0,54.2,5034.0,6.5,31034.0,2.5,2024,176442,3,2024,0.0,0.0,1335.2,16693.600000000002,32721.0,77585.0,128334.8,11,-0.44982264224348206,-4.011945665724937,-6.402611105922204
2024-11-18,90154.0,454490.0,0.0,0.0,0.0,0.0,17.0,68.4,447.0,29.4,6176.0,4.1,34433.0,2.5,2024,181796,0,2024,0.0,0.0,1162.8000000000002,13141.8,25321.6,86082.5,125708.7,11,2.360786204604111,2.4291933750870425,6.850141905152365
2024-11-21,88764.0,445850.0,0.0,0.0,0.0,0.0,8.0,164.0,348.0,51.9,5129.0,6.2,31733.0,2.5,2024,178340,3,2024,0.0,0.0,1312.0,18061.2,31799.8,79332.5,130505.5,11,-0.4801886784265423,-2.1760502729316618,-5.880414410732842
2024-11-25,98890.0,497587.5,0.0,0.0,0.0,0.0,11.0,58.5,605.0,25.4,7209.0,3.7,38694.0,2.5,2024,199035,0,2024,0.0,0.0,643.5,15367.0,26673.300000000003,96735.0,139418.8,11,0.12969263844004358,8.08245891621516,12.936943209480903
2024-11-28,90071.0,459897.5,0.0,0.0,0.0,0.0,9.0,128.6,360.0,48.6,5393.0,6.1,32633.0,2.5,2024,183959,3,2024,0.0,0.0,1157.3999999999999,17496.0,32897.299999999996,81582.5,133133.2,11,-0.24848549898677083,-2.158446526454395,-4.598676175464738
2024-12-02,79131.0,404387.5,0.0,0.0,0.0,0.0,12.0,88.5,396.0,35.4,5080.0,5.0,29308.0,2.5,2024,161755,0,2024,0.0,0.0,1062.0,14018.4,25400.0,73270.0,113750.4,12,1.160703382075749,2.19978197927598,0.5222784436324551
2024-12-05,75244.0,389080.0,0.0,0.0,0.0,0.0,10.0,86.6,347.0,35.9,5252.0,4.7,29271.0,2.5,2024,155632,3,2024,0.0,0.0,866.0,12457.3,24684.4,73177.5,111185.2,12,0.6010430409778478,0.3145108351935127,5.825380578953093
2024-12-09,74919.0,387480.0,0.0,0.0,0.0,0.0,7.0,99.3,297.0,41.8,4562.0,5.4,27186.0,2.5,2024,154992,0,2024,0.0,0.0,695.1,12414.599999999999,24634.800000000003,67965.0,105709.5,12,-0.4311563070841563,-2.324072086985488,-3.955043711517679
2024-12-12,74094.0,381902.5,0.0,0.0,0.0,0.0,8.0,90.0,412.0,31.3,5626.0,4.2,29488.0,2.5,2024,152761,3,2024,0.0,0.0,720.0,12895.6,23629.2,73720.0,110964.8,12,-0.04171337368729422,4.217513129406708,12.703274020165367
2024-12-16,76667.0,398382.5,0.0,0.0,0.0,0.0,4.0,110.3,334.0,35.7,4945.0,4.6,29122.0,2.5,2024,159353,0,2024,0.0,0.0,441.2,11923.800000000001,22747.0,72805.0,107917.0,12,-1.5357489012650243,-0.8223947121243793,-0.3401229641205282
2024-12-19,75529.0,392292.5,0.0,0.0,0.0,0.0,7.0,89.2,322.0,36.9,4971.0,4.5,29398.0,2.5,2024,156917,3,2024,0.0,0.0,624.4,11881.8,22369.5,73495.0,108370.7,12,-0.46393165464839636,-1.1881956850288866,1.1380971144221004
2024-12-23,77750.0,409660.0,0.0,0.0,0.0,0.0,13.0,81.3,314.0,43.1,5038.0,5.5,29570.0,2.5,2024,163864,0,2024,0.0,0.0,1056.8999999999999,13533.4,27709.0,73925.0,116224.3,12,1.4540934984260754,-2.3897042796016073,-1.012710936846024
2024-12-26,71702.0,372597.5,0.0,0.0,0.0,0.0,9.0,93.9,455.0,37.7,5127.0,5.0,27590.0,2.5,2024,149039,3,2024,0.0,0.0,845.1,17153.5,25635.0,68975.0,112608.6,12,0.38337730502049244,7.103218230920326,7.153597045440608
2024-12-30,79086.0,417345.0,0.0,0.0,0.0,0.0,6.0,72.7,394.0,33.4,5524.0,4.5,31237.0,2.5,2024,166938,0,2024,0.0,0.0,436.20000000000005,13159.599999999999,24858.0,78092.5,116546.3,12,-0.9643313924137766,1.4660936296165625,4.490789960981744
2025-01-02,78357.0,406060.0,0.0,0.0,0.0,0.0,13.0,118.4,300.0,45.6,4715.0,5.8,28119.0,2.5,2025,162424,3,2025,0.0,0.0,1539.2,13680.0,27347.0,70297.5,112863.7,1,1.4865739808506904,-2.9755147661320636,-4.987452028570824
2025-01-06,78029.0,399627.5,0.0,0.0,0.0,0.0,4.0,135.6,306.0,46.2,4842.0,5.9,27644.0,2.5,2025,159851,0,2025,0.0,0.0,542.4,14137.2,28567.800000000003,69110.0,112357.4,1,-1.542435602227412,-2.376849502572364,-2.045295048044094
2025-01-09,71759.0,363195.0,0.0,0.0,0.0,0.0,16.0,92.6,373.0,39.3,4913.0,5.2,26964.0,2.5,2025,145278,3,2025,0.0,0.0,1481.6,14658.9,25547.600000000002,67410.0,109098.1,1,2.9794799738489535,3.057314635576216,5.785393794431872
2025-01-13,78248.0,396297.5,0.0,0.0,0.0,0.0,8.0,115.0,336.0,37.9,4883.0,4.9,29445.0,2.5,2025,158519,0,2025,0.0,0.0,920.0,12734.4,23926.7,73612.5,111193.6,1,-0.14638349139519066,-0.6189659103622275,-0.8611987853040902
2025-01-16,74066.0,373927.5,0.0,0.0,0.0,0.0,11.0,87.7,364.0,38.3,4967.0,5.2,27351.0,2.5,2025,149571,3,2025,0.0,0.0,964.7,13941.199999999999,25828.4,68377.5,109111.8,1,1.0820426896194422,1.9952475479736413,4.513753540741477
2025-01-20,83134.0,414690.0,0.0,0.0,0.0,0.0,7.0,108.7,363.0,41.4,5136.0,5.2,30347.0,2.5,2025,165876,0,2025,0.0,0.0,760.9,15028.199999999999,26707.2,75867.5,118363.8,1,-0.611598224837795,-0.03439162300121814,-0.5083448527855471
2025-01-23,74458.0,372735.0,0.0,0.0,0.0,0.0,10.0,97.8,347.0,35.8,4915.0,4.6,27471.0,2.5,2025,149094,3,2025,0.0,0.0,978.0,12422.599999999999,22609.0,68677.5,104687.1,1,0.7375232664080124,1.1150110115535563,3.967740425066835
2025-01-27,81879.0,408890.0,0.0,0.0,0.0,0.0,9.0,93.1,409.0,37.2,5183.0,5.0,29998.0,2.5,2025,163556,0,2025,0.0,0.0,837.9,15214.800000000001,25915.0,74995.0,116962.7,1,0.10427249571616701,2.666174702183741,1.1858531725384798
2025-01-30,68109.0,348590.0,0.0,0.0,0.0,0.0,8.0,136.7,261.0,52.8,4145.0,6.3,24720.0,2.5,2025,139436,3,2025,0.0,0.0,1093.6,13780.8,26113.5,61800.0,102787.9,1,0.21649409115284637,-2.5588526748407725,-3.1215552179171455
2025-02-03,68988.0,351950.0,0.0,0.0,0.0,0.0,7.0,110.1,311.0,36.8,4551.0,4.8,26416.0,2.5,2025,140780,0,2025,0.0,0.0,770.6999999999999,11444.8,21844.8,66040.0,100100.3,2,-0.1762510426494313,0.13468867367556256,2.4766046818283174
2025-02-06,67243.0,343532.5,0.0,0.0,0.0,0.0,10.0,95.8,313.0,40.7,4392.0,5.2,25099.0,2.5,2025,137413,3,2025,0.0,0.0,958.0,12739.1,22838.4,62747.5,99283.0,2,0.9979616748614389,0.6774387757379783,1.6683411702700892
2025-02-10,67693.0,344232.5,0.0,0.0,0.0,0.0,6.0,113.1,336.0,50.7,4044.0,6.3,24487.0,2.5,2025,137693,0,2025,0.0,0.0,678.5999999999999,17035.2,25477.2,61217.5,104408.5,2,-0.48723571998249976,1.966622572222768,-3.8646371402277224
2025-02-13,65845.0,334445.0,0.0,0.0,0.0,0.0,2.0,153.5,239.0,51.9,3678.0,6.2,23298.0,2.5,2025,133778,3,2025,0.0,0.0,307.0,12404.1,22803.600000000002,58245.0,93759.70000000001,2,-1.9164400236110044,-3.1733384906465325,-7.75799455569661
2025-02-17,70490.0,356562.5,0.0,0.0,0.0,0.0,13.0,129.1,245.0,53.0,3988.0,6.3,24926.0,2.5,2025,142625,0,2025,0.0,0.0,1678.3,12985.0,25124.399999999998,62315.0,102102.7,2,1.9686105104568794,-3.8317212832392493,-6.993220189873362
2025-02-20,67560.0,342622.5,0.0,0.0,0.0,0.0,7.0,82.7,343.0,35.9,4576.0,4.8,25168.0,2.5,2025,137049,3,2025,0.0,0.0,578.9,12313.699999999999,21964.8,62920.0,97777.4,2,-0.105158987110408,2.4570603361296475,4.7066538579820625
2025-02-24,68251.0,347255.0,0.0,0.0,0.0,0.0,5.0,156.5,243.0,53.3,4003.0,6.6,23789.0,2.5,2025,138902,0,2025,0.0,0.0,782.5,12951.9,26419.8,59472.5,99626.7,2,-0.8768182303307418,-3.5292286266116246,-5.062686299433282
2025-02-27,76056.0,389937.5,0.0,0.0,0.0,0.0,7.0,159.6,253.0,65.7,3929.0,7.6,25638.0,2.5,2025,155975,3,2025,0.0,0.0,1117.2,16622.100000000002,29860.399999999998,64095.0,111694.7,2,-0.44794142940407544,-4.815444069842941,-13.610926426715922
2025-03-03,72556.0,369535.0,0.0,0.0,0.0,0.0,10.0,101.3,342.0,41.9,4750.0,5.3,27635.0,2.5,2025,147814,0,2025,0.0,0.0,1013.0,14329.8,25175.0,69087.5,109605.3,3,0.7649816448332201,0.9978266232356638,2.112882879086026
2025-03-06,70862.0,359352.5,0.0,0.0,0.0,0.0,9.0,81.5,304.0,39.2,4439.0,5.1,26041.0,2.5,2025,143741,3,2025,0.0,0.0,733.5,11916.800000000001,22638.899999999998,65102.5,100391.7,3,0.4922551859220665,-0.6275455165767306,-0.64980603984341
2025-03-10,93488.0,459967.5,0.0,0.0,0.0,0.0,11.0,102.1,399.0,45.3,5619.0,5.5,33345.0,2.5,2025,183987,0,2025,0.0,0.0,1123.1,18074.699999999997,30904.5,83362.5,133464.8,3,0.3906551705580097,-0.2173497750830202,-1.5785445091218113
2025-03-13,80405.0,405925.0,0.0,0.0,0.0,0.0,11.0,92.2,378.0,36.3,5386.0,4.8,29931.0,2.5,2025,162370,3,2025,0.0,0.0,1014.2,13721.4,25852.8,74827.5,115415.9,3,0.8069542700428608,1.1689841472042328,4.616768498367521
2025-03-17,81410.0,413890.0,0.0,0.0,0.0,0.0,9.0,137.1,356.0,46.6,4923.0,5.8,29406.0,2.5,2025,165556,0,2025,0.0,0.0,1233.8999999999999,16589.600000000002,28553.399999999998,73515.0,119891.9,3,0.0678055216079598,-0.365392083306592,-3.3797038930264325
2025-03-20,76376.0,389357.5,0.0,0.0,0.0,0.0,6.0,149.6,285.0,51.2,4302.0,6.3,26687.0,2.5,2025,155743,3,2025,0.0,0.0,897.5999999999999,14592.0,27102.6,66717.5,109309.7,3,-0.7915782149591846,-3.0577924341257234,-8.07751036199219
2025-03-24,78508.0,404005.0,0.0,0.0,0.0,0.0,8.0,124.8,358.0,44.7,5299.0,5.3,30455.0,2.5,2025,161602,0,2025,0.0,0.0,998.4,16002.6,28084.7,76137.5,121223.2,3,-0.2008921479524522,0.19758211802304607,3.725261292955613
2025-03-27,81643.0,421027.5,0.0,0.0,0.0,0.0,7.0,97.4,384.0,40.4,5358.0,5.4,30817.0,2.5,2025,168411,3,2025,0.0,0.0,681.8000000000001,15513.599999999999,28933.2,77042.5,122171.1,3,-0.6520122456249071,0.7704203778987582,1.4998215260635743
2025-03-31,90608.0,462590.0,0.0,0.0,0.0,0.0,8.0,119.9,384.0,49.4,5854.0,6.1,32984.0,2.5,2025,185036,0,2025,0.0,0.0,959.2,18969.6,35709.4,82460.0,138098.2,3,-0.5849055875245188,-1.0766078599200304,1.1317195192046496
2025-04-03,83661.0,410200.0,0.0,0.0,0.0,0.0,14.0,76.2,344.0,31.5,5040.0,4.5,29153.0,2.5,2025,164080,3,2025,0.0,0.0,1066.8,10836.0,22680.0,72882.5,107465.3,4,1.787891904614225,-0.8296300881799754,-1.0792983034452184
2025-04-07,91536.0,427260.0,0.0,0.0,1.0,120000.0,9.0,87.3,367.0,38.0,5334.0,4.7,31371.0,2.5,2025,170904,0,2025,0.0,120000.0,785.6999999999999,13946.0,25069.8,78427.5,238229.0,4,-0.02757602074614984,-0.39710431961088705,0.07298312635799024
2025-04-10,86399.0,406125.0,0.0,0.0,0.0,0.0,9.0,71.4,317.0,38.1,4745.0,5.4,28535.0,2.5,2025,162450,3,2025,0.0,0.0,642.6,12077.7,25623.0,71337.5,109680.8,4,0.12463228104501918,-2.0764955192864463,-4.570369881626592
2025-04-14,82301.0,392062.5,0.0,0.0,0.0,0.0,11.0,94.5,389.0,40.7,5075.0,5.4,28840.0,2.5,2025,156825,0,2025,0.0,0.0,1039.5,15832.300000000001,27405.0,72100.0,116376.8,4,0.9231778264975168,2.439696459298738,2.6911176464323754
2025-04-17,77055.0,374095.0,0.0,0.0,0.0,0.0,6.0,99.0,271.0,41.6,4504.0,5.6,26583.0,2.5,2025,149638,3,2025,0.0,0.0,594.0,11273.6,25222.399999999998,66457.5,103547.5,4,-0.692506235048999,-3.1535827935282676,-2.404878186205926
2025-04-21,72490.0,348007.5,0.0,0.0,0.0,0.0,5.0,181.6,207.0,61.9,3799.0,7.2,23374.0,2.5,2025,139203,0,2025,0.0,0.0,908.0,12813.3,27352.8,58435.0,99509.1,4,-0.8817513322775705,-5.626238375873007,-8.347857966848059
2025-04-24,75127.0,367710.0,0.0,0.0,0.0,0.0,7.0,117.2,315.0,41.7,4621.0,5.1,27018.0,2.5,2025,147084,3,2025,0.0,0.0,820.4,13135.5,23567.1,67545.0,105068.0,4,-0.2922683085553858,-0.415714551177366,0.5242905237084552
2025-04-28,78246.0,380655.0,0.0,0.0,0.0,0.0,3.0,102.9,305.0,48.0,4862.0,5.8,27190.0,2.5,2025,152262,0,2025,0.0,0.0,308.70000000000005,14640.0,28199.6,67975.0,111123.3,4,-1.7901583409585984,-1.5785260840559674,1.6882793220435635
2025-05-01,65419.0,317475.0,1.0,7200000.0,0.0,0.0,8.0,81.2,320.0,33.5,4071.0,4.8,23493.0,2.5,2025,126990,3,2025,7200000.0,0.0,649.6,10720.0,19540.8,58732.5,7289642.899999999,5,0.48147822920096217,2.4956802413874692,1.7998349051579792
2025-05-05,81106.0,413007.5,0.0,0.0,0.0,0.0,11.0,102.5,320.0,40.2,4956.0,5.4,29569.0,2.5,2025,165203,0,2025,0.0,0.0,1127.5,12864.0,26762.4,73922.5,114676.4,5,0.7491904787512897,-2.2187983480056315,-2.7603684494552123
2025-05-08,75926.0,385047.5,0.0,0.0,0.0,0.0,9.0,143.3,255.0,59.2,4109.0,6.8,26048.0,2.5,2025,154019,3,2025,0.0,0.0,1289.7,15096.0,27941.2,65120.0,109446.9,5,0.28461706835643963,-4.503344490794462,-10.16403455221218
2025-05-12,75771.0,383575.0,0.0,0.0,0.0,0.0,14.0,90.2,387.0,40.0,4946.0,5.1,28188.0,2.5,2025,153430,0,2025,0.0,0.0,1262.8,15480.0,25224.6,70470.0,112437.4,5,2.0471220326737627,2.7636416016124925,2.3807632219245196
2025-05-15,72731.0,368482.5,0.0,0.0,0.0,0.0,6.0,144.3,312.0,48.5,4346.0,6.3,25286.0,2.5,2025,147393,3,2025,0.0,0.0,865.8000000000001,15132.0,27379.8,63215.0,106592.6,5,-0.6551287254864795,-0.6200783631885891,-3.741964294425111
2025-05-19,89291.0,453660.0,0.0,0.0,0.0,0.0,6.0,129.1,368.0,51.3,5168.0,6.8,30488.0,2.5,2025,181464,0,2025,0.0,0.0,774.5999999999999,18878.399999999998,35142.4,76220.0,131015.4,5,-1.173530904465075,-1.497164600122574,-6.618441250596459
2025-05-22,89238.0,451665.0,0.0,0.0,0.0,0.0,8.0,166.9,405.0,51.6,5264.0,6.5,31278.0,2.5,2025,180666,3,2025,0.0,0.0,1335.2,20898.0,34216.0,78195.0,134644.2,5,-0.5169830699874752,0.44870908575259005,-4.996740849600188
2025-05-26,92482.0,469172.5,0.0,0.0,0.0,0.0,11.0,119.2,382.0,44.9,5510.0,5.6,33177.0,2.5,2025,187669,0,2025,0.0,0.0,1311.2,17151.8,30855.999999999996,82942.5,132261.5,5,0.3248398269257062,-1.4526324948149385,-4.53542444756713
2025-05-29,87704.0,441035.0,0.0,0.0,0.0,0.0,9.0,151.4,302.0,48.7,5056.0,5.7,31922.0,2.5,2025,176414,3,2025,0.0,0.0,1362.6000000000001,14707.400000000001,28819.2,79805.0,124694.20000000001,5,-0.12278155114234901,-4.314566810200935,-6.089791427620942
2025-06-02,99684.0,507232.5,0.0,0.0,0.0,0.0,14.0,84.0,484.0,38.2,6659.0,5.1,36919.0,2.5,2025,202893,0,2025,0.0,0.0,1176.0,18488.800000000003,33960.899999999994,92297.5,145923.2,6,0.9796153813954206,1.8602884350436704,4.251419832381692
2025-06-05,98382.0,499592.5,0.0,0.0,0.0,0.0,5.0,118.0,394.0,44.4,5976.0,5.6,35966.0,2.5,2025,199837,3,2025,0.0,0.0,590.0,17493.6,33465.6,89915.0,141464.2,6,-1.724774280986114,-2.109655609295537,-3.280518674675369
2025-06-09,92598.0,460570.0,0.0,0.0,0.0,0.0,18.0,68.8,508.0,31.6,6451.0,4.2,35443.0,2.5,2025,184228,0,2025,0.0,0.0,1238.3999999999999,16052.800000000001,27094.2,88607.5,132992.9,6,2.623433214180983,5.186127826143839,9.47464149417445
2025-06-12,88788.0,445982.5,0.0,0.0,0.0,0.0,7.0,100.0,391.0,40.1,5556.0,5.3,32353.0,2.5,2025,178393,3,2025,0.0,0.0,700.0,15679.1,29446.8,80882.5,126708.4,6,-0.80580638147845,-0.004886438390855213,-0.08529982438459927
